alg,instance,rep,time,iterations,value
FI,ta004,67,6.8e-5,NA,759
FI,ta004,68,8.2e-5,NA,759
FI,ta004,69,7.3e-5,NA,759
FI,ta004,70,8.5e-5,NA,759
FI,ta004,71,7.4e-5,NA,759
FI,ta004,72,8.2e-5,NA,759
FI,ta004,73,0.000127,NA,759
FI,ta004,74,6.2e-5,NA,755
FI,ta004,75,4.9e-5,NA,752
FI,ta004,76,8.2e-5,NA,752
FI,ta004,77,7.6e-5,NA,752
FI,ta004,78,8.2e-5,NA,752
FI,ta004,79,8.0e-5,NA,752
FI,ta004,80,8.0e-5,NA,752
FI,ta004,81,7.9e-5,NA,752
FI,ta004,82,8.2e-5,NA,752
FI,ta004,83,5.4e-5,NA,749
FI,ta004,84,0.000169,NA,749
FI,ta004,85,8.2e-5,NA,749
FI,ta004,86,9.9e-5,NA,749
FI,ta004,87,7.7e-5,NA,749
FI,ta004,88,7.8e-5,NA,749
FI,ta004,89,7.1e-5,NA,749
FI,ta004,90,0.000141,NA,749
FI,ta004,91,0.00013,NA,749
FI,ta004,92,0.000121,NA,749
FI,ta004,93,9.5e-5,NA,749
FI,ta004,94,8.2e-5,NA,746
FI,ta004,95,7.7e-5,NA,746
FI,ta004,96,9.0e-5,NA,746
FI,ta004,97,7.7e-5,NA,746
FI,ta004,98,8.7e-5,NA,746
FI,ta004,99,7.6e-5,NA,746
FI,ta004,100,0.0001,NA,746
BI,ta004,1,9.0e-5,NA,1319
BI,ta004,2,7.8e-5,NA,1295
BI,ta004,3,0.000161,NA,1220
BI,ta004,4,0.000177,NA,1196
BI,ta004,5,8.9e-5,NA,1102
BI,ta004,6,7.7e-5,NA,1038
BI,ta004,7,9.6e-5,NA,1027
BI,ta004,8,7.5e-5,NA,974
BI,ta004,9,8.2e-5,NA,944
BI,ta004,10,7.7e-5,NA,898
BI,ta004,11,0.000156,NA,898
BI,ta004,12,7.4e-5,NA,898
BI,ta004,13,8.4e-5,NA,881
BI,ta004,14,8.5e-5,NA,874
BI,ta004,15,0.000104,NA,874
BI,ta004,16,7.7e-5,NA,856
BI,ta004,17,8.6e-5,NA,856
BI,ta004,18,0.000237,NA,856
BI,ta004,19,0.000148,NA,856
BI,ta004,20,7.5e-5,NA,856
BI,ta004,21,9.4e-5,NA,856
BI,ta004,22,7.5e-5,NA,856
BI,ta004,23,7.4e-5,NA,856
BI,ta004,24,6.7e-5,NA,856
BI,ta004,25,8.7e-5,NA,856
BI,ta004,26,8.6e-5,NA,856
BI,ta004,27,0.000141,NA,856
BI,ta004,28,9.3e-5,NA,856
BI,ta004,29,9.1e-5,NA,856
BI,ta004,30,7.4e-5,NA,856
BI,ta004,31,8.4e-5,NA,845
BI,ta004,32,7.6e-5,NA,845
BI,ta004,33,8.5e-5,NA,845
BI,ta004,34,7.6e-5,NA,845
BI,ta004,35,9.4e-5,NA,845
BI,ta004,36,7.6e-5,NA,845
BI,ta004,37,8.2e-5,NA,845
BI,ta004,38,7.6e-5,NA,845
BI,ta004,39,8.8e-5,NA,845
BI,ta004,40,8.3e-5,NA,845
BI,ta004,41,8.6e-5,NA,845
BI,ta004,42,0.000106,NA,845
BI,ta004,43,8.7e-5,NA,845
BI,ta004,44,7.6e-5,NA,845
BI,ta004,45,8.5e-5,NA,845
BI,ta004,46,7.7e-5,NA,845
BI,ta004,47,8.6e-5,NA,845
BI,ta004,48,0.000759,NA,845
BI,ta004,49,0.000121,NA,845
BI,ta004,50,0.000294,NA,845
BI,ta004,51,0.000142,NA,845
BI,ta004,52,0.00012,NA,845
BI,ta004,53,0.000134,NA,845
BI,ta004,54,0.000193,NA,845
BI,ta004,55,0.000241,NA,845
BI,ta004,56,0.000118,NA,845
BI,ta004,57,9.0e-5,NA,845
BI,ta004,58,9.8e-5,NA,845
BI,ta004,59,8.9e-5,NA,845
BI,ta004,60,7.8e-5,NA,845
BI,ta004,61,8.6e-5,NA,845
BI,ta004,62,9.8e-5,NA,845
BI,ta004,63,8.7e-5,NA,845
BI,ta004,64,8.2e-5,NA,845
BI,ta004,65,0.000247,NA,845
BI,ta004,66,8.0e-5,NA,845
BI,ta004,67,8.3e-5,NA,845
BI,ta004,68,7.1e-5,NA,845
BI,ta004,69,9.3e-5,NA,845
BI,ta004,70,8.1e-5,NA,845
BI,ta004,71,0.000172,NA,845
BI,ta004,72,8.4e-5,NA,845
BI,ta004,73,8.6e-5,NA,845
BI,ta004,74,6.3e-5,NA,845
BI,ta004,75,7.4e-5,NA,845
BI,ta004,76,0.000196,NA,845
BI,ta004,77,9.3e-5,NA,845
BI,ta004,78,7.3e-5,NA,845
BI,ta004,79,8.2e-5,NA,845
BI,ta004,80,0.000196,NA,845
BI,ta004,81,8.6e-5,NA,845
BI,ta004,82,7.6e-5,NA,845
BI,ta004,83,8.5e-5,NA,845
BI,ta004,84,7.9e-5,NA,845
BI,ta004,85,8.3e-5,NA,845
BI,ta004,86,7.3e-5,NA,845
BI,ta004,87,8.6e-5,NA,845
BI,ta004,88,7.7e-5,NA,845
BI,ta004,89,0.000131,NA,845
BI,ta004,90,8.4e-5,NA,845
BI,ta004,91,7.8e-5,NA,845
BI,ta004,92,7.3e-5,NA,845
BI,ta004,93,8.1e-5,NA,845
BI,ta004,94,7.1e-5,NA,845
BI,ta004,95,9.0e-5,NA,845
BI,ta004,96,7.4e-5,NA,845
BI,ta004,97,9.6e-5,NA,845
BI,ta004,98,7.9e-5,NA,845
BI,ta004,99,7.9e-5,NA,845
BI,ta004,100,0.000137,NA,845
FI,ta005,1,5.1e-5,NA,1254
FI,ta005,2,6.0e-5,NA,1177
FI,ta005,3,4.8e-5,NA,1169
FI,ta005,4,6.2e-5,NA,1138
FI,ta005,5,5.1e-5,NA,1085
FI,ta005,6,8.6e-5,NA,1085
FI,ta005,7,4.5e-5,NA,1065
FI,ta005,8,5.7e-5,NA,1060
FI,ta005,9,5.2e-5,NA,1052
FI,ta005,10,5.9e-5,NA,1034
FI,ta005,11,4.8e-5,NA,1027
FI,ta005,12,5.3e-5,NA,987
FI,ta005,13,0.000125,NA,964
FI,ta005,14,5.1e-5,NA,930
FI,ta005,15,5.5e-5,NA,904
FI,ta005,16,6.0e-5,NA,895
FI,ta005,17,5.2e-5,NA,886
FI,ta005,18,7.1e-5,NA,849
FI,ta005,19,5.2e-5,NA,794
FI,ta005,20,7.8e-5,NA,794
FI,ta005,21,5.6e-5,NA,785
FI,ta005,22,7.1e-5,NA,769
FI,ta005,23,7.6e-5,NA,769
FI,ta005,24,6.1e-5,NA,738
FI,ta005,25,4.6e-5,NA,732
FI,ta005,26,0.000123,NA,702
FI,ta005,27,8.3e-5,NA,702
FI,ta005,28,5.7e-5,NA,687
FI,ta005,29,4.7e-5,NA,673
FI,ta005,30,6.0e-5,NA,665
FI,ta005,31,0.000766,NA,665
FI,ta005,32,9.5e-5,NA,665
FI,ta005,33,6.8e-5,NA,665
FI,ta005,34,5.0e-5,NA,637
FI,ta005,35,7.1e-5,NA,637
FI,ta005,36,6.2e-5,NA,635
FI,ta005,37,6.8e-5,NA,635
FI,ta005,38,6.0e-5,NA,618
FI,ta005,39,7.6e-5,NA,618
FI,ta005,40,8.2e-5,NA,618
FI,ta005,41,7.5e-5,NA,618
FI,ta005,42,0.000193,NA,618
FI,ta005,43,8.5e-5,NA,618
FI,ta005,44,7.8e-5,NA,618
FI,ta005,45,7.3e-5,NA,618
FI,ta005,46,7.9e-5,NA,618
FI,ta005,47,7.7e-5,NA,618
FI,ta005,48,7.1e-5,NA,618
FI,ta005,49,7.0e-5,NA,618
FI,ta005,50,8.2e-5,NA,618
FI,ta005,51,7.1e-5,NA,618
FI,ta005,52,0.000166,NA,618
FI,ta005,53,8.1e-5,NA,618
FI,ta005,54,8.0e-5,NA,618
FI,ta005,55,7.2e-5,NA,618
FI,ta005,56,8.4e-5,NA,618
FI,ta005,57,7.9e-5,NA,618
FI,ta005,58,8.8e-5,NA,618
FI,ta005,59,7.7e-5,NA,618
FI,ta005,60,0.000121,NA,618
FI,ta005,61,0.000127,NA,618
FI,ta005,62,7.4e-5,NA,618
FI,ta005,63,8.0e-5,NA,618
FI,ta005,64,8.4e-5,NA,618
FI,ta005,65,8.7e-5,NA,618
FI,ta005,66,8.3e-5,NA,618
FI,ta005,67,8.0e-5,NA,618
FI,ta005,68,0.000171,NA,618
FI,ta005,69,0.000126,NA,618
FI,ta005,70,0.000167,NA,618
FI,ta005,71,0.000129,NA,618
FI,ta005,72,8.5e-5,NA,618
FI,ta005,73,6.9e-5,NA,618
FI,ta005,74,7.7e-5,NA,618
FI,ta005,75,7.6e-5,NA,618
FI,ta005,76,8.1e-5,NA,618
FI,ta005,77,7.6e-5,NA,618
FI,ta005,78,8.5e-5,NA,618
FI,ta005,79,7.2e-5,NA,618
FI,ta005,80,0.000149,NA,615
FI,ta005,81,8.0e-5,NA,615
FI,ta005,82,7.3e-5,NA,615
FI,ta005,83,7.3e-5,NA,615
FI,ta005,84,9.3e-5,NA,615
FI,ta005,85,7.6e-5,NA,615
FI,ta005,86,8.5e-5,NA,615
FI,ta005,87,7.6e-5,NA,615
FI,ta005,88,7.5e-5,NA,615
FI,ta005,89,7.7e-5,NA,615
FI,ta005,90,0.000149,NA,615
FI,ta005,91,0.000173,NA,615
FI,ta005,92,0.000169,NA,615
FI,ta005,93,9.5e-5,NA,615
FI,ta005,94,9.3e-5,NA,615
FI,ta005,95,7.8e-5,NA,615
FI,ta005,96,8.4e-5,NA,615
FI,ta005,97,8.8e-5,NA,615
FI,ta005,98,0.000252,NA,615
FI,ta005,99,0.000255,NA,615
FI,ta005,100,0.000129,NA,615
BI,ta005,1,9.6e-5,NA,1170
BI,ta005,2,0.000103,NA,1170
BI,ta005,3,0.000106,NA,1042
BI,ta005,4,8.8e-5,NA,1024
BI,ta005,5,0.000173,NA,947
BI,ta005,6,8.7e-5,NA,885
BI,ta005,7,8.9e-5,NA,828
BI,ta005,8,8.1e-5,NA,788
BI,ta005,9,8.7e-5,NA,735
BI,ta005,10,8.0e-5,NA,735
BI,ta005,11,9.7e-5,NA,675
BI,ta005,12,8.0e-5,NA,675
BI,ta005,13,0.000147,NA,675
BI,ta005,14,0.000723,NA,675
BI,ta005,15,0.000167,NA,675
BI,ta005,16,8.2e-5,NA,675
BI,ta005,17,9.3e-5,NA,675
BI,ta005,18,9.0e-5,NA,675
BI,ta005,19,8.8e-5,NA,675
BI,ta005,20,7.8e-5,NA,675
BI,ta005,21,9.0e-5,NA,675
BI,ta005,22,8.0e-5,NA,675
BI,ta005,23,9.1e-5,NA,675
BI,ta005,24,8.0e-5,NA,675
BI,ta005,25,9.9e-5,NA,675
BI,ta005,26,0.00015,NA,675
BI,ta005,27,8.6e-5,NA,675
BI,ta005,28,8.2e-5,NA,675
BI,ta005,29,8.6e-5,NA,675
BI,ta005,30,8.4e-5,NA,675
BI,ta005,31,9.2e-5,NA,675
BI,ta005,32,8.6e-5,NA,675
BI,ta005,33,8.8e-5,NA,675
BI,ta005,34,7.9e-5,NA,675
BI,ta005,35,0.000149,NA,675
BI,ta005,36,7.7e-5,NA,675
BI,ta005,37,8.8e-5,NA,675
BI,ta005,38,7.4e-5,NA,675
BI,ta005,39,9.6e-5,NA,675
BI,ta005,40,7.9e-5,NA,675
BI,ta005,41,9.0e-5,NA,675
BI,ta005,42,8.0e-5,NA,675
BI,ta005,43,8.9e-5,NA,675
BI,ta005,44,7.8e-5,NA,675
BI,ta005,45,0.000178,NA,675
BI,ta005,46,9.2e-5,NA,675
BI,ta005,47,8.8e-5,NA,675
BI,ta005,48,8.0e-5,NA,675
BI,ta005,49,9.0e-5,NA,675
BI,ta005,50,8.2e-5,NA,675
BI,ta005,51,9.0e-5,NA,675
BI,ta005,52,7.7e-5,NA,675
BI,ta005,53,9.9e-5,NA,675
BI,ta005,54,7.6e-5,NA,675
BI,ta005,55,0.000155,NA,675
BI,ta005,56,8.3e-5,NA,675
BI,ta005,57,9.8e-5,NA,675
BI,ta005,58,7.9e-5,NA,675
BI,ta005,59,8.7e-5,NA,675
BI,ta005,60,8.7e-5,NA,675
BI,ta005,61,8.8e-5,NA,675
BI,ta005,62,7.6e-5,NA,675
BI,ta005,63,0.000168,NA,675
BI,ta005,64,0.000151,NA,675
BI,ta005,65,0.000158,NA,675
BI,ta005,66,8.9e-5,NA,675
BI,ta005,67,9.7e-5,NA,675
BI,ta005,68,0.000202,NA,675
BI,ta005,69,9.9e-5,NA,675
BI,ta005,70,8.1e-5,NA,675
BI,ta005,71,8.9e-5,NA,675
BI,ta005,72,7.6e-5,NA,675
BI,ta005,73,8.8e-5,NA,675
BI,ta005,74,8.9e-5,NA,675
BI,ta005,75,8.4e-5,NA,675
BI,ta005,76,7.4e-5,NA,675
BI,ta005,77,8.4e-5,NA,675
BI,ta005,78,0.000139,NA,675
BI,ta005,79,8.6e-5,NA,675
BI,ta005,80,8.1e-5,NA,675
BI,ta005,81,8.7e-5,NA,675
BI,ta005,82,7.4e-5,NA,675
BI,ta005,83,8.6e-5,NA,675
BI,ta005,84,7.9e-5,NA,675
BI,ta005,85,8.4e-5,NA,675
BI,ta005,86,7.6e-5,NA,675
BI,ta005,87,9.3e-5,NA,675
BI,ta005,88,7.5e-5,NA,675
BI,ta005,89,8.6e-5,NA,675
BI,ta005,90,0.000132,NA,675
BI,ta005,91,8.9e-5,NA,675
BI,ta005,92,7.5e-5,NA,675
BI,ta005,93,8.3e-5,NA,675
BI,ta005,94,8.2e-5,NA,675
BI,ta005,95,8.6e-5,NA,675
BI,ta005,96,0.000136,NA,675
BI,ta005,97,9.1e-5,NA,675
BI,ta005,98,0.000768,NA,675
BI,ta005,99,9.5e-5,NA,675
BI,ta005,100,0.000151,NA,675
FI,ta006,1,4.8e-5,NA,1421
FI,ta006,2,5.8e-5,NA,1407
FI,ta006,3,0.000137,NA,1354
FI,ta006,4,8.4e-5,NA,1345
FI,ta006,5,5.1e-5,NA,1307
FI,ta006,6,9.8e-5,NA,1307
FI,ta006,7,7.2e-5,NA,1274
FI,ta006,8,8.7e-5,NA,1274
FI,ta006,9,5.1e-5,NA,1266
FI,ta006,10,5.6e-5,NA,1231
FI,ta006,11,7.9e-5,NA,1205
FI,ta006,12,0.000136,NA,1170
FI,ta006,13,8.8e-5,NA,1170
FI,ta006,14,6.3e-5,NA,1159
FI,ta006,15,8.2e-5,NA,1159
FI,ta006,16,8.8e-5,NA,1159
FI,ta006,17,8.0e-5,NA,1159
FI,ta006,18,6.6e-5,NA,1156
FI,ta006,19,5.3e-5,NA,1124
FI,ta006,20,9.9e-5,NA,1124
FI,ta006,21,5.0e-5,NA,1113
FI,ta006,22,5.9e-5,NA,1087
FI,ta006,23,4.9e-5,NA,1054
FI,ta006,24,0.000255,NA,1014
FI,ta006,25,8.3e-5,NA,1001
FI,ta006,26,0.000118,NA,992
FI,ta006,27,7.2e-5,NA,987
FI,ta006,28,0.000114,NA,982
FI,ta006,29,0.000165,NA,973
FI,ta006,30,0.000142,NA,970
FI,ta006,31,0.00016,NA,963
FI,ta006,32,9.6e-5,NA,954
FI,ta006,33,0.000125,NA,949
FI,ta006,34,8.2e-5,NA,944
FI,ta006,35,0.000313,NA,939
FI,ta006,36,0.000106,NA,939
FI,ta006,37,8.0e-5,NA,939
FI,ta006,38,9.9e-5,NA,939
FI,ta006,39,6.4e-5,NA,934
FI,ta006,40,8.5e-5,NA,934
FI,ta006,41,8.6e-5,NA,934
FI,ta006,42,8.5e-5,NA,934
FI,ta006,43,7.9e-5,NA,934
FI,ta006,44,7.5e-5,NA,934
FI,ta006,45,0.000148,NA,934
FI,ta006,46,9.0e-5,NA,934
FI,ta006,47,7.3e-5,NA,934
FI,ta006,48,8.9e-5,NA,934
FI,ta006,49,6.3e-5,NA,934
FI,ta006,50,9.2e-5,NA,934
FI,ta006,51,7.7e-5,NA,934
FI,ta006,52,9.3e-5,NA,934
FI,ta006,53,0.000158,NA,934
FI,ta006,54,0.000221,NA,934
FI,ta006,55,8.1e-5,NA,934
FI,ta006,56,0.000114,NA,934
FI,ta006,57,0.000111,NA,934
FI,ta006,58,8.4e-5,NA,934
FI,ta006,59,9.0e-5,NA,934
FI,ta006,60,8.6e-5,NA,934
FI,ta006,61,8.7e-5,NA,934
FI,ta006,62,0.000161,NA,934
FI,ta006,63,8.7e-5,NA,934
FI,ta006,64,0.000151,NA,934
FI,ta006,65,8.8e-5,NA,934
FI,ta006,66,9.3e-5,NA,934
FI,ta006,67,8.0e-5,NA,934
FI,ta006,68,8.3e-5,NA,934
FI,ta006,69,7.6e-5,NA,934
FI,ta006,70,7.3e-5,NA,934
FI,ta006,71,0.000142,NA,934
FI,ta006,72,9.0e-5,NA,934
FI,ta006,73,7.5e-5,NA,934
FI,ta006,74,8.7e-5,NA,934
FI,ta006,75,7.4e-5,NA,934
FI,ta006,76,7.7e-5,NA,934
FI,ta006,77,7.8e-5,NA,934
FI,ta006,78,8.7e-5,NA,934
FI,ta006,79,7.6e-5,NA,934
FI,ta006,80,9.2e-5,NA,934
FI,ta006,81,0.000787,NA,934
FI,ta006,82,9.2e-5,NA,934
FI,ta006,83,7.3e-5,NA,934
FI,ta006,84,7.4e-5,NA,934
FI,ta006,85,0.000132,NA,934
FI,ta006,86,8.0e-5,NA,934
FI,ta006,87,8.4e-5,NA,934
FI,ta006,88,8.4e-5,NA,934
FI,ta006,89,7.7e-5,NA,934
FI,ta006,90,8.2e-5,NA,934
FI,ta006,91,7.4e-5,NA,934
FI,ta006,92,8.2e-5,NA,934
FI,ta006,93,7.7e-5,NA,934
FI,ta006,94,7.3e-5,NA,934
FI,ta006,95,0.000194,NA,934
FI,ta006,96,0.000159,NA,934
FI,ta006,97,0.000113,NA,934
FI,ta006,98,9.2e-5,NA,934
FI,ta006,99,9.1e-5,NA,934
FI,ta006,100,9.9e-5,NA,934
BI,ta006,1,0.000256,NA,1390
BI,ta006,2,9.1e-5,NA,1295
BI,ta006,3,9.5e-5,NA,984
BI,ta006,4,7.8e-5,NA,921
BI,ta006,5,8.9e-5,NA,813
BI,ta006,6,7.6e-5,NA,645
BI,ta006,7,8.3e-5,NA,567
BI,ta006,8,8.4e-5,NA,504
BI,ta006,9,0.0001,NA,471
BI,ta006,10,0.000316,NA,462
BI,ta006,11,7.1e-5,NA,453
BI,ta006,12,7.9e-5,NA,453
BI,ta006,13,9.7e-5,NA,453
BI,ta006,14,8.7e-5,NA,453
BI,ta006,15,9.1e-5,NA,453
BI,ta006,16,9.4e-5,NA,453
BI,ta006,17,8.8e-5,NA,453
BI,ta006,18,9.5e-5,NA,453
BI,ta006,19,0.000145,NA,453
BI,ta006,20,8.0e-5,NA,453
BI,ta006,21,9.4e-5,NA,453
BI,ta006,22,7.5e-5,NA,453
BI,ta006,23,8.8e-5,NA,453
BI,ta006,24,7.8e-5,NA,453
BI,ta006,25,8.4e-5,NA,453
BI,ta006,26,7.6e-5,NA,453
BI,ta006,27,8.8e-5,NA,453
BI,ta006,28,8.4e-5,NA,453
BI,ta006,29,0.000148,NA,453
BI,ta006,30,7.9e-5,NA,453
BI,ta006,31,8.7e-5,NA,453
BI,ta006,32,8.4e-5,NA,453
BI,ta006,33,8.7e-5,NA,453
BI,ta006,34,8.0e-5,NA,453
BI,ta006,35,9.2e-5,NA,453
BI,ta006,36,7.9e-5,NA,453
BI,ta006,37,8.7e-5,NA,453
BI,ta006,38,7.8e-5,NA,453
BI,ta006,39,0.000148,NA,453
BI,ta006,40,7.9e-5,NA,453
BI,ta006,41,8.9e-5,NA,453
BI,ta006,42,8.4e-5,NA,453
BI,ta006,43,8.8e-5,NA,453
BI,ta006,44,9.7e-5,NA,453
BI,ta006,45,0.000108,NA,453
BI,ta006,46,7.9e-5,NA,453
BI,ta006,47,0.00026,NA,453
BI,ta006,48,0.000119,NA,453
BI,ta006,49,9.7e-5,NA,453
BI,ta006,50,7.5e-5,NA,453
BI,ta006,51,9.5e-5,NA,453
BI,ta006,52,8.1e-5,NA,453
BI,ta006,53,8.3e-5,NA,453
BI,ta006,54,0.000161,NA,453
BI,ta006,55,9.0e-5,NA,453
BI,ta006,56,0.000154,NA,453
BI,ta006,57,8.4e-5,NA,453
BI,ta006,58,6.7e-5,NA,453
BI,ta006,59,7.9e-5,NA,453
BI,ta006,60,7.2e-5,NA,453
BI,ta006,61,7.1e-5,NA,453
BI,ta006,62,7.7e-5,NA,453
BI,ta006,63,9.4e-5,NA,453
BI,ta006,64,0.001146,NA,453
BI,ta006,65,0.000122,NA,453
BI,ta006,66,8.9e-5,NA,453
BI,ta006,67,8.9e-5,NA,453
BI,ta006,68,7.0e-5,NA,453
BI,ta006,69,9.2e-5,NA,453
BI,ta006,70,8.8e-5,NA,453
BI,ta006,71,9.4e-5,NA,453
BI,ta006,72,0.000145,NA,453
BI,ta006,73,8.6e-5,NA,453
BI,ta006,74,0.000254,NA,453
BI,ta006,75,9.3e-5,NA,453
BI,ta006,76,8.2e-5,NA,453
BI,ta006,77,9.8e-5,NA,453
BI,ta006,78,7.5e-5,NA,453
BI,ta006,79,8.9e-5,NA,453
BI,ta006,80,8.5e-5,NA,453
BI,ta006,81,0.000149,NA,453
BI,ta006,82,8.2e-5,NA,453
BI,ta006,83,8.8e-5,NA,453
BI,ta006,84,8.8e-5,NA,453
BI,ta006,85,9.0e-5,NA,453
BI,ta006,86,8.0e-5,NA,453
BI,ta006,87,9.3e-5,NA,453
BI,ta006,88,8.2e-5,NA,453
BI,ta006,89,0.000164,NA,453
BI,ta006,90,0.000148,NA,453
BI,ta006,91,8.2e-5,NA,453
BI,ta006,92,9.8e-5,NA,453
BI,ta006,93,8.8e-5,NA,453
BI,ta006,94,8.9e-5,NA,453
BI,ta006,95,0.000109,NA,453
BI,ta006,96,7.8e-5,NA,453
BI,ta006,97,9.8e-5,NA,453
BI,ta006,98,0.000282,NA,453
BI,ta006,99,0.000112,NA,453
BI,ta006,100,8.5e-5,NA,453
FI,ta007,1,6.1e-5,NA,1339
FI,ta007,2,6.7e-5,NA,1303
FI,ta007,3,5.8e-5,NA,1290
FI,ta007,4,6.8e-5,NA,1274
FI,ta007,5,5.4e-5,NA,1269
FI,ta007,6,6.5e-5,NA,1254
FI,ta007,7,6.6e-5,NA,1160
FI,ta007,8,0.000127,NA,1156
FI,ta007,9,5.8e-5,NA,1152
FI,ta007,10,5.8e-5,NA,1111
FI,ta007,11,6.0e-5,NA,1082
FI,ta007,12,6.4e-5,NA,1034
FI,ta007,13,5.5e-5,NA,927
FI,ta007,14,6.3e-5,NA,899
FI,ta007,15,5.4e-5,NA,881
FI,ta007,16,9.7e-5,NA,881
FI,ta007,17,6.3e-5,NA,869
FI,ta007,18,6.5e-5,NA,860
FI,ta007,19,6.8e-5,NA,842
FI,ta007,20,6.1e-5,NA,840
FI,ta007,21,5.6e-5,NA,826
FI,ta007,22,6.3e-5,NA,790
FI,ta007,23,5.5e-5,NA,776
FI,ta007,24,6.3e-5,NA,766
FI,ta007,25,7.7e-5,NA,766
FI,ta007,26,8.7e-5,NA,766
FI,ta007,27,7.6e-5,NA,762
FI,ta007,28,8.7e-5,NA,762
FI,ta007,29,0.000164,NA,762
FI,ta007,30,0.000128,NA,762
FI,ta007,31,8.0e-5,NA,762
FI,ta007,32,0.000123,NA,762
FI,ta007,33,0.000114,NA,762
FI,ta007,34,9.2e-5,NA,762
FI,ta007,35,0.000126,NA,750
FI,ta007,36,0.0001,NA,750
FI,ta007,37,9.0e-5,NA,750
FI,ta007,38,0.000151,NA,750
FI,ta007,39,8.3e-5,NA,750
FI,ta007,40,8.7e-5,NA,750
FI,ta007,41,8.2e-5,NA,750
FI,ta007,42,9.0e-5,NA,750
FI,ta007,43,7.7e-5,NA,750
FI,ta007,44,9.9e-5,NA,750
FI,ta007,45,7.9e-5,NA,750
FI,ta007,46,9.8e-5,NA,750
FI,ta007,47,0.000789,NA,750
FI,ta007,48,0.000163,NA,750
FI,ta007,49,8.6e-5,NA,750
FI,ta007,50,8.2e-5,NA,750
FI,ta007,51,9.0e-5,NA,750
FI,ta007,52,8.2e-5,NA,750
FI,ta007,53,7.7e-5,NA,750
FI,ta007,54,8.8e-5,NA,750
FI,ta007,55,8.2e-5,NA,750
FI,ta007,56,8.7e-5,NA,750
FI,ta007,57,4.8e-5,NA,738
FI,ta007,58,0.000134,NA,738
FI,ta007,59,9.2e-5,NA,738
FI,ta007,60,8.7e-5,NA,738
FI,ta007,61,7.8e-5,NA,738
FI,ta007,62,8.6e-5,NA,738
FI,ta007,63,8.3e-5,NA,738
FI,ta007,64,8.9e-5,NA,738
FI,ta007,65,7.1e-5,NA,738
FI,ta007,66,9.8e-5,NA,738
FI,ta007,67,7.7e-5,NA,738
FI,ta007,68,9.0e-5,NA,738
FI,ta007,69,0.000208,NA,738
FI,ta007,70,0.000109,NA,738
FI,ta007,71,8.0e-5,NA,738
FI,ta007,72,0.000109,NA,738
FI,ta007,73,0.000109,NA,738
FI,ta007,74,0.000153,NA,738
FI,ta007,75,0.000367,NA,738
FI,ta007,76,0.000106,NA,738
FI,ta007,77,9.5e-5,NA,738
FI,ta007,78,0.000109,NA,738
FI,ta007,79,0.000111,NA,738
FI,ta007,80,7.5e-5,NA,738
FI,ta007,81,0.000238,NA,738
FI,ta007,82,0.000205,NA,738
FI,ta007,83,0.000103,NA,738
FI,ta007,84,9.4e-5,NA,738
FI,ta007,85,7.4e-5,NA,738
FI,ta007,86,0.000118,NA,738
FI,ta007,87,0.000168,NA,738
FI,ta007,88,0.000156,NA,738
FI,ta007,89,9.2e-5,NA,738
FI,ta007,90,8.3e-5,NA,738
FI,ta007,91,7.9e-5,NA,738
FI,ta007,92,7.4e-5,NA,738
FI,ta007,93,7.5e-5,NA,738
FI,ta007,94,8.3e-5,NA,738
FI,ta007,95,7.4e-5,NA,738
FI,ta007,96,9.8e-5,NA,738
FI,ta007,97,6.6e-5,NA,738
FI,ta007,98,0.00014,NA,738
FI,ta007,99,7.3e-5,NA,738
FI,ta007,100,7.5e-5,NA,738
BI,ta007,1,8.4e-5,NA,1252
BI,ta007,2,8.8e-5,NA,1141
BI,ta007,3,7.8e-5,NA,1044
BI,ta007,4,7.0e-5,NA,1034
BI,ta007,5,8.8e-5,NA,936
BI,ta007,6,7.6e-5,NA,936
BI,ta007,7,7.5e-5,NA,901
BI,ta007,8,0.000137,NA,841
BI,ta007,9,8.7e-5,NA,829
BI,ta007,10,7.0e-5,NA,829
BI,ta007,11,9.0e-5,NA,767
BI,ta007,12,7.7e-5,NA,763
BI,ta007,13,8.2e-5,NA,763
BI,ta007,14,9.4e-5,NA,763
BI,ta007,15,8.2e-5,NA,756
BI,ta007,16,8.3e-5,NA,750
BI,ta007,17,0.000149,NA,750
BI,ta007,18,7.8e-5,NA,750
BI,ta007,19,0.000102,NA,750
BI,ta007,20,7.3e-5,NA,742
BI,ta007,21,9.1e-5,NA,742
BI,ta007,22,0.000103,NA,738
BI,ta007,23,0.000105,NA,738
BI,ta007,24,0.000114,NA,738
BI,ta007,25,7.7e-5,NA,738
BI,ta007,26,7.6e-5,NA,738
BI,ta007,27,0.000141,NA,738
BI,ta007,28,7.7e-5,NA,738
BI,ta007,29,8.3e-5,NA,738
BI,ta007,30,0.000784,NA,738
BI,ta007,31,8.8e-5,NA,738
BI,ta007,32,7.0e-5,NA,738
BI,ta007,33,8.3e-5,NA,738
BI,ta007,34,8.1e-5,NA,738
BI,ta007,35,7.7e-5,NA,738
BI,ta007,36,8.2e-5,NA,738
BI,ta007,37,9.5e-5,NA,738
BI,ta007,38,7.9e-5,NA,738
BI,ta007,39,8.2e-5,NA,738
BI,ta007,40,0.00029,NA,738
BI,ta007,41,0.000138,NA,738
BI,ta007,42,0.000102,NA,738
